model,context,calibration,evaluation,auroc,balanced_accuracy,n,TP,TN,FP,FN,mean_positive_logit,mean_negative_logit
original__expression__ir_control__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,5,held_file,1.0,1.0,7,4,3,0,0,9.287570147289182,-9.068548152028116
original__expression__ir_control__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,6,held_file,1.0,1.0,7,4,3,0,0,9.181311985780653,-9.24564508787567
original__expression__ir_control__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,7,held_file,1.0,1.0,7,4,3,0,0,9.356716118289501,-8.953304867027589
original__expression__ir_control__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,8,held_file,1.0,1.0,7,4,3,0,0,9.25045795678097,-9.13040180287514
original__expression__ir_control__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,9,held_file,1.0,1.0,7,4,3,0,0,9.221188711538398,-9.179183878279428
original__expression__ir_control__matched_control,GSE230181|BFX02_expr.txt|IMR90|E,0,held_file,1.0,1.0,4,3,1,0,0,7.348238653926789,-9.740113489424033
original__expression__ir_control__matched_control,GSE230181|BFX02_expr.txt|IMR90|E,1,held_file,1.0,1.0,4,3,1,0,0,7.2045452131583465,-10.171193811729356
original__expression__ir_control__matched_control,GSE230181|BFX02_expr.txt|IMR90|E,2,held_file,1.0,1.0,4,3,1,0,0,8.324085260563061,-6.8125736695152295
original__expression__ir_control__matched_control,GSE230181|BFX17_expr.txt|ADSC|ADSC,0,other_cell_held_file,1.0,0.5,3,0,1,0,2,-0.5632249825175282,-8.816526243289395
original__expression__ir_control__matched_control,GSE230181|BFX17_expr.txt|ADSC|ADSC,1,other_cell_held_file,1.0,0.5,3,0,1,0,2,-0.5896310536002032,-8.895744456537418
original__expression__ir_control__matched_control,GSE230181|BFX17_expr.txt|ADSC|ADSC,2,other_cell_held_file,1.0,0.5,3,0,1,0,2,-0.5311681579810458,-8.720355769679939
original__expression__ir_control__matched_control,GSE230181|BFX17_expr.txt|HMVEC|HMVEC,0,other_cell_held_file,1.0,0.5,4,0,1,0,3,-5.1643945524702906,-8.831460260452317
original__expression__ir_control__matched_control,GSE230181|BFX17_expr.txt|HMVEC|HMVEC,1,other_cell_held_file,1.0,0.5,4,0,1,0,3,-5.118877903163107,-8.694910312530782
original__expression__ir_control__matched_control,GSE230181|BFX17_expr.txt|HMVEC|HMVEC,2,other_cell_held_file,1.0,0.5,4,0,1,0,3,-5.189326431160731,-8.90625589652366
original__expression__ir_control__matched_control,GSE230181|BFX17_expr.txt|HUVEC|HUVEC,0,other_cell_held_file,1.0,0.5,4,0,1,0,3,-4.22087197942177,-8.666722815568262
original__expression__ir_control__matched_control,GSE230181|BFX17_expr.txt|HUVEC|HUVEC,1,other_cell_held_file,1.0,0.5,4,0,1,0,3,-4.365024653689093,-8.95502816410291
original__expression__ir_control__matched_control,GSE230181|BFX17_expr.txt|IMR90|B,0,held_file,1.0,1.0,4,3,1,0,0,2.9818084507971783,-8.264408079362719
original__expression__ir_control__matched_control,GSE230181|BFX17_expr.txt|IMR90|B,1,held_file,1.0,1.0,4,3,1,0,0,2.4353410403243174,-9.357342900308447
original__expression__ir_control__matched_control,GSE230181|BFX17_expr.txt|IMR90|C,0,held_file,1.0,1.0,4,3,1,0,0,3.549020508643894,-9.844588484159718
original__expression__ir_control__matched_control,GSE230181|BFX17_expr.txt|IMR90|C,1,held_file,1.0,1.0,4,3,1,0,0,4.4941549072433356,-7.009185288361398
original__expression__ir_control__matched_control,GSE230181|BFX17_expr.txt|IMR90|C,2,held_file,1.0,1.0,4,3,1,0,0,3.6375991043685847,-9.578852696985638
original__expression__ir_control__matched_control,GSE230181|BFX17_expr.txt|RPTEC|RPTEC,0,other_cell_held_file,1.0,0.6666666666666666,4,1,1,0,2,-0.1245212605492611,-8.858852777378734
original__expression__ir_control__matched_control,GSE230181|BFX17_expr.txt|RPTEC|RPTEC,1,other_cell_held_file,1.0,0.6666666666666666,4,1,1,0,2,-0.06762747930859035,-8.688171433656718
original__expression__ir_control__matched_control,GSE230181|BFX17_expr.txt|RPTEC|RPTEC,2,other_cell_held_file,1.0,0.6666666666666666,4,1,1,0,2,-0.13343775424678933,-8.88560225847131
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,0,held_file,1.0,1.0,7,4,3,0,0,8.87297600351152,-9.198796654535874
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,1,held_file,1.0,1.0,7,4,3,0,0,8.730981424066368,-9.435454286944461
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,2,held_file,1.0,1.0,7,4,3,0,0,8.95935113716158,-9.054838098452434
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,3,held_file,1.0,1.0,7,4,3,0,0,8.976738912655494,-9.025858472629244
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,4,held_file,1.0,1.0,7,4,3,0,0,8.781058973622446,-9.351991704350993
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,5,held_file,1.0,1.0,7,4,3,0,0,9.009428686717662,-8.971375515858972
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,6,held_file,1.0,1.0,7,4,3,0,0,9.02681646221158,-8.942395890035776
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,7,held_file,1.0,1.0,7,4,3,0,0,8.867434107272507,-9.20803314826756
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,8,held_file,1.0,1.0,7,4,3,0,0,8.884821882766422,-9.179053522444363
original__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,9,held_file,1.0,1.0,7,4,3,0,0,9.11319159586164,-8.79843733395234
original__expression__ir_control__matched_control,GSE242706|NCBI_gene_counts|Lung endothelium|Lung endothelium_6h,0,lung_development,0.625,0.5,6,0,2,0,4,-6.363551547560968,-7.239563848671281
original__expression__ir_control__matched_control,GSE242706|NCBI_gene_counts|Lung endothelium|Lung endothelium_6h,1,lung_development,0.5,0.5,6,0,2,0,4,-5.96879300737255,-6.450046768294449
original__expression__ir_control__matched_control,GSE242706|NCBI_gene_counts|Lung endothelium|Lung endothelium_6h,2,lung_development,0.875,0.5,6,0,2,0,4,-8.823130237994658,-12.15872122953866
original__expression__ir_control__matched_control,GSE242706|NCBI_gene_counts|Lung endothelium|Lung endothelium_6h,3,lung_development,0.5,0.5,6,0,2,0,4,-5.72811964225946,-5.968700038068268
original__expression__ir_control__matched_control,GSE242706|NCBI_gene_counts|Lung endothelium|Lung endothelium_6h,4,lung_development,0.875,0.5,6,0,2,0,4,-8.582456872881563,-11.677374499312474
original__expression__ir_control__matched_control,GSE242706|NCBI_gene_counts|Lung endothelium|Lung endothelium_6h,5,lung_development,0.75,0.5,6,0,2,0,4,-8.187698332693149,-10.887857418935639
original__expression__ir_control__matched_control,GSE242706|NCBI_gene_counts|Lung endothelium|Lung endothelium_7d,0,lung_development,1.0,0.875,6,3,2,0,1,-0.2991125456009219,-11.27539224953592
original__expression__ir_control__matched_control,GSE242706|NCBI_gene_counts|Lung endothelium|Lung endothelium_7d,1,lung_development,1.0,0.875,6,3,2,0,1,1.723906790528901,-7.229353577276273
original__expression__ir_control__matched_control,GSE242706|NCBI_gene_counts|Lung endothelium|Lung endothelium_7d,2,lung_development,1.0,0.875,6,3,2,0,1,0.8614508894740587,-8.954265379385951
original__expression__ir_control__matched_control,GSE242706|NCBI_gene_counts|Lung endothelium|Lung endothelium_7d,3,lung_development,1.0,0.875,6,3,2,0,1,0.7520056350565518,-9.173155888220972
original__expression__ir_control__matched_control,GSE242706|NCBI_gene_counts|Lung endothelium|Lung endothelium_7d,4,lung_development,1.0,0.875,6,3,2,0,1,-0.11045026599828996,-10.898067690330654
original__expression__ir_control__matched_control,GSE242706|NCBI_gene_counts|Lung endothelium|Lung endothelium_7d,5,lung_development,1.0,0.875,6,3,2,0,1,1.9125690701315317,-6.8520290180710095
original__expression__ir_control__matched_control,GSE242706|NCBI_gene_counts|Lung epithelium|Lung epithelium_6h,0,lung_development,0.75,0.5,6,0,2,0,4,-8.142752153702979,-10.140739906908628
original__expression__ir_control__matched_control,GSE242706|NCBI_gene_counts|Lung epithelium|Lung epithelium_6h,1,lung_development,0.75,0.5,6,0,2,0,4,-7.824062522684292,-9.503360644871249
original__expression__ir_control__matched_control,GSE242706|NCBI_gene_counts|Lung epithelium|Lung epithelium_6h,2,lung_development,0.75,0.5,6,0,2,0,4,-7.543530920233095,-8.942297439968858
original__expression__ir_control__matched_control,GSE242706|NCBI_gene_counts|Lung epithelium|Lung epithelium_6h,3,lung_development,0.75,0.5,6,0,2,0,4,-7.6649441140676995,-9.18512382763807
original__expression__ir_control__matched_control,GSE242706|NCBI_gene_counts|Lung epithelium|Lung epithelium_6h,4,lung_development,0.75,0.5,6,0,2,0,4,-7.384412511616503,-8.62406062273567
original__expression__ir_control__matched_control,GSE242706|NCBI_gene_counts|Lung epithelium|Lung epithelium_6h,5,lung_development,0.75,0.5,6,0,2,0,4,-7.065722880597814,-7.986681360698295
original__expression__ir_control__matched_control,GSE242706|NCBI_gene_counts|Lung epithelium|Lung epithelium_7d,0,lung_development,0.875,0.5,6,0,2,0,4,-9.073864419730256,-10.951442844999267
original__expression__ir_control__matched_control,GSE242706|NCBI_gene_counts|Lung epithelium|Lung epithelium_7d,1,lung_development,0.75,0.5,6,0,2,0,4,-7.611315316658771,-8.026344638856298
original__expression__ir_control__matched_control,GSE242706|NCBI_gene_counts|Lung epithelium|Lung epithelium_7d,2,lung_development,0.875,0.5,6,0,2,0,4,-9.69787793469083,-12.199469874920423
original__expression__ir_control__matched_control,GSE242706|NCBI_gene_counts|Lung epithelium|Lung epithelium_7d,3,lung_development,0.375,0.5,6,0,2,0,4,-6.56211869357387,-5.927951392686501
original__expression__ir_control__matched_control,GSE242706|NCBI_gene_counts|Lung epithelium|Lung epithelium_7d,4,lung_development,0.5,0.5,6,0,2,0,4,-8.648681311605936,-10.101076628750624
original__expression__ir_control__matched_control,GSE242706|NCBI_gene_counts|Lung epithelium|Lung epithelium_7d,5,lung_development,0.375,0.5,6,0,2,0,4,-7.18613220853445,-7.175978422607657
