contrast,study,species,tissue,setting,source,role,pathway,n_genes,n_source_genes,n_canonical_genes,observed_canonical_fraction,source_set_fraction,status,zscore_shift,mean_log_expression_shift,background_centered_shift,rank_shift,leave_one_min,leave_one_max,leave_one_sign_retention,genes_agreeing_fraction,excluding_MYH1_zscore_shift
OSD-104|Soleus-both sides|8d0b8dc2,OSD-104,mouse,skeletal muscle,actual_flight,existing,primary,Reactive Oxygen Species Pathway,44,49,44,1.0,0.8979591836734694,ok,-0.12865312094157416,-0.052828071744774,-0.07560743180384133,-0.007379057638701503,-0.20812042642808773,-0.03800255942778318,1.0,0.5454545454545454,-0.12865312094157416
OSD-104|Soleus-both sides|8d0b8dc2,OSD-104,mouse,skeletal muscle,actual_flight,existing,primary,p53 Pathway,186,200,186,1.0,0.93,ok,-0.013745060185885408,-0.020296612434844263,-0.043075972493911596,-0.005805228507918314,-0.07971830429807816,0.05785702392364541,0.6666666666666666,0.489247311827957,-0.013745060185885408
OSD-104|Soleus-both sides|8d0b8dc2,OSD-104,mouse,skeletal muscle,actual_flight,existing,primary,Circadian clock,106,112,106,1.0,0.9464285714285714,ok,0.12158284481148077,-0.005736308579432858,-0.02851566863850019,-0.001003635066677333,0.053840027467314394,0.20246695192659453,1.0,0.5377358490566038,0.12158284481148077
OSD-104|Soleus-both sides|8d0b8dc2,OSD-104,mouse,skeletal muscle,actual_flight,existing,primary,Muscle contraction,192,204,192,1.0,0.9411764705882353,ok,0.3170687745701448,0.041919796593801184,0.01914043653473385,0.0022768928362091323,0.2651322122051513,0.3960836228089259,1.0,0.6354166666666666,0.3170687745701448
OSD-105|Left tibialis anterior|f829a3c1,OSD-105,mouse,skeletal muscle,actual_flight,existing,primary,TNF-alpha Signaling via NF-kB,184,200,184,1.0,0.92,ok,0.3608760874407103,0.12130028928252123,0.11038777340568018,0.017916565126602557,0.25968748056476604,0.4294629866333038,1.0,0.6358695652173914,0.3608760874407103
OSD-105|Left tibialis anterior|f829a3c1,OSD-105,mouse,skeletal muscle,actual_flight,existing,primary,DNA Repair,137,150,137,1.0,0.9133333333333333,ok,-0.03096342084589104,-0.002480468846441042,-0.013392984723282098,-0.0030204249604713906,-0.18808362571886936,0.06823079156443916,0.75,0.5328467153284672,-0.03096342084589104
OSD-105|Left tibialis anterior|f829a3c1,OSD-105,mouse,skeletal muscle,actual_flight,existing,primary,Myogenesis,190,200,190,1.0,0.95,ok,0.14149691773930084,0.030910259910058357,0.019997744033217302,0.0028488671398244625,0.08903341336915299,0.21187983507317898,1.0,0.5842105263157895,0.14763066681912612
OSD-105|Left tibialis anterior|f829a3c1,OSD-105,mouse,skeletal muscle,actual_flight,existing,primary,Unfolded Protein Response,102,113,102,1.0,0.9026548672566371,ok,0.23719609685127868,0.028488159806655755,0.0175756439298147,0.001577473499565718,0.041955904725003296,0.3543007091866246,1.0,0.6078431372549019,0.23719609685127868
OSD-105|Left tibialis anterior|f829a3c1,OSD-105,mouse,skeletal muscle,actual_flight,existing,primary,Inflammatory Response,177,200,177,1.0,0.885,ok,0.14112416446916912,0.026764801347351153,0.015852285470510097,0.003730558334156142,0.01420764920830686,0.2782856858087662,1.0,0.559322033898305,0.14112416446916912
OSD-105|Left tibialis anterior|f829a3c1,OSD-105,mouse,skeletal muscle,actual_flight,existing,primary,Oxidative Phosphorylation,173,200,173,1.0,0.865,ok,0.5319055334232365,0.03141477465744469,0.020502258780603633,-0.00017409649920230308,0.46569907324216514,0.5837867281032889,1.0,0.7687861271676301,0.5319055334232365
OSD-105|Left tibialis anterior|f829a3c1,OSD-105,mouse,skeletal muscle,actual_flight,existing,primary,Reactive Oxygen Species Pathway,44,49,44,1.0,0.8979591836734694,ok,0.3471377845266445,0.04616855702250078,0.03525604114565972,0.00518738322892609,0.27130883269531125,0.44364762412100567,1.0,0.6818181818181818,0.3471377845266445
OSD-105|Left tibialis anterior|f829a3c1,OSD-105,mouse,skeletal muscle,actual_flight,existing,primary,p53 Pathway,186,200,186,1.0,0.93,ok,0.1671294919979468,0.043582642325751486,0.03267012644891043,0.0054345154318035105,0.08505814203780379,0.2762843645529207,1.0,0.6075268817204301,0.1671294919979468
OSD-105|Left tibialis anterior|f829a3c1,OSD-105,mouse,skeletal muscle,actual_flight,existing,primary,Circadian clock,106,112,106,1.0,0.9464285714285714,ok,0.3338588703931857,-0.005128967646017557,-0.016041483522858613,-0.004634036085242821,0.2164075709385267,0.41655814741907643,1.0,0.6886792452830188,0.3338588703931857
OSD-105|Left tibialis anterior|f829a3c1,OSD-105,mouse,skeletal muscle,actual_flight,existing,primary,Muscle contraction,192,204,192,1.0,0.9411764705882353,ok,0.06530017446153198,0.009783242041724094,-0.0011292738351169618,-0.001111986894164363,0.008070337402772342,0.13293653178979176,1.0,0.5104166666666666,0.06530017446153198
OSD-245|Liver|83b7ee50,OSD-245,mouse,liver,actual_flight,existing,primary,TNF-alpha Signaling via NF-kB,184,200,184,1.0,0.92,ok,0.11249591425680078,0.0470006089013042,-0.02871762167332048,-0.00799288989619329,0.0192704203076264,0.2313381549259771,1.0,0.5543478260869565,0.11249591425680078
OSD-245|Liver|83b7ee50,OSD-245,mouse,liver,actual_flight,existing,primary,DNA Repair,137,150,137,1.0,0.9133333333333333,ok,0.25692721689877507,0.06534165553431359,-0.010376575040311087,-0.0050007987214036875,0.16235344525111073,0.3547849189570347,1.0,0.656934306569343,0.25692721689877507
OSD-245|Liver|83b7ee50,OSD-245,mouse,liver,actual_flight,existing,primary,Myogenesis,190,200,190,1.0,0.95,ok,0.383434625460309,0.2308845640756516,0.15516633350102693,0.03238216789085868,0.16305556305744678,0.5105909850743002,1.0,0.8052631578947368,0.3821644898675771
OSD-245|Liver|83b7ee50,OSD-245,mouse,liver,actual_flight,existing,primary,Unfolded Protein Response,102,113,102,1.0,0.9026548672566371,ok,0.5006124784787556,0.17420529104233484,0.09848706046771016,0.010506358047452924,0.43346319468076466,0.5953674776281358,1.0,0.8333333333333334,0.5006124784787556
OSD-245|Liver|83b7ee50,OSD-245,mouse,liver,actual_flight,existing,primary,Inflammatory Response,177,200,177,1.0,0.885,ok,0.07232078946019971,0.030181741900566994,-0.045536488674057685,-0.008606701249673276,-9.263707811743571e-05,0.18887518480174736,0.9166666666666666,0.559322033898305,0.07232078946019971
OSD-245|Liver|83b7ee50,OSD-245,mouse,liver,actual_flight,existing,primary,Oxidative Phosphorylation,173,200,173,1.0,0.865,ok,0.07738552749246741,0.01856260130860221,-0.05715562926602247,-0.003556156072542893,-0.02913056408564945,0.17463592802588657,0.8333333333333334,0.5433526011560693,0.07738552749246741
OSD-245|Liver|83b7ee50,OSD-245,mouse,liver,actual_flight,existing,primary,Reactive Oxygen Species Pathway,44,49,44,1.0,0.8979591836734694,ok,0.2638909513227754,0.07117989181653783,-0.004538338758086846,0.0005644951661117892,0.16410789886060356,0.3787052495229237,1.0,0.6818181818181818,0.2638909513227754
OSD-245|Liver|83b7ee50,OSD-245,mouse,liver,actual_flight,existing,primary,p53 Pathway,186,200,186,1.0,0.93,ok,0.24940063095048737,0.0918930523363728,0.016174821761748115,0.000987022984713537,0.11576057460715025,0.3795901743823512,1.0,0.7043010752688172,0.24940063095048737
OSD-245|Liver|83b7ee50,OSD-245,mouse,liver,actual_flight,existing,primary,Circadian clock,106,112,106,1.0,0.9464285714285714,ok,0.30499927120551373,0.07140599328397812,-0.004312237290646559,-0.002480655864245618,0.22890904217971494,0.37375764089404073,1.0,0.6698113207547169,0.30499927120551373
OSD-245|Liver|83b7ee50,OSD-245,mouse,liver,actual_flight,existing,primary,Muscle contraction,192,204,192,1.0,0.9411764705882353,ok,0.35244817363775577,0.14718533200337136,0.07146710142874668,0.019246719087942954,0.22446634717658026,0.429422630460064,1.0,0.7395833333333334,0.35244817363775577
OSD-245|Liver|8f786fbe,OSD-245,mouse,liver,actual_flight,existing,primary,TNF-alpha Signaling via NF-kB,184,200,184,1.0,0.92,ok,-0.123239394632017,-0.03561783856223033,0.0005394107316407659,-0.0014449720042651881,-0.2487607101401904,0.09698066011198912,0.9166666666666666,0.5978260869565217,-0.123239394632017
OSD-245|Liver|8f786fbe,OSD-245,mouse,liver,actual_flight,existing,primary,DNA Repair,137,150,137,1.0,0.9133333333333333,ok,-0.2018777442568247,-0.12441484947799886,-0.08825760018412776,-0.013257611333334918,-0.3045904339196574,0.18175843889324805,0.9166666666666666,0.7153284671532847,-0.2018777442568247
OSD-245|Liver|8f786fbe,OSD-245,mouse,liver,actual_flight,existing,primary,Myogenesis,190,200,190,1.0,0.95,ok,-0.13003085871822778,-0.07002103490134104,-0.03386378560746994,-0.0039290778910324176,-0.25379179489082293,0.06346245288687806,0.9166666666666666,0.6421052631578947,-0.1333558897883122
OSD-245|Liver|8f786fbe,OSD-245,mouse,liver,actual_flight,existing,primary,Unfolded Protein Response,102,113,102,1.0,0.9026548672566371,ok,0.09364623439244373,-0.013127227426427801,0.023030021867443295,0.003914560435413494,0.02015231770569447,0.398685859373641,1.0,0.5490196078431373,0.09364623439244373
OSD-245|Liver|8f786fbe,OSD-245,mouse,liver,actual_flight,existing,primary,Inflammatory Response,177,200,177,1.0,0.885,ok,-0.3121312304084436,-0.09148414545690753,-0.05532689616303643,-0.010118760255762582,-0.40197290401003893,-0.1425477674842317,1.0,0.7062146892655368,-0.3121312304084436
OSD-245|Liver|8f786fbe,OSD-245,mouse,liver,actual_flight,existing,primary,Oxidative Phosphorylation,173,200,173,1.0,0.865,ok,-0.2582487264838982,-0.1863150402530307,-0.1501577909591596,-0.010882028925254472,-0.37339283863038575,0.07361897450137847,0.9166666666666666,0.7687861271676301,-0.2582487264838982
OSD-245|Liver|8f786fbe,OSD-245,mouse,liver,actual_flight,existing,primary,Reactive Oxygen Species Pathway,44,49,44,1.0,0.8979591836734694,ok,-0.2171425301128748,-0.13896063854212404,-0.10280338924825294,-0.010312878038051254,-0.3443329908988705,0.1381683682203202,0.9166666666666666,0.7727272727272727,-0.2171425301128748
OSD-245|Liver|8f786fbe,OSD-245,mouse,liver,actual_flight,existing,primary,p53 Pathway,186,200,186,1.0,0.93,ok,-0.20373973782694,-0.1069473695847809,-0.07079012029090981,-0.009195304434818419,-0.31869989897939777,0.10708904043419713,0.9166666666666666,0.7204301075268817,-0.20373973782694
OSD-245|Liver|8f786fbe,OSD-245,mouse,liver,actual_flight,existing,primary,Circadian clock,106,112,106,1.0,0.9464285714285714,ok,0.030002921313758403,-0.05772075597372517,-0.021563506679854072,0.003069643038704939,-0.046231865277891165,0.3243085601319864,0.6666666666666666,0.41509433962264153,0.030002921313758403
OSD-245|Liver|8f786fbe,OSD-245,mouse,liver,actual_flight,existing,primary,Muscle contraction,192,204,192,1.0,0.9411764705882353,ok,-0.059816678470043586,-0.02811964483488638,0.008037604458984715,-0.00011845192272463834,-0.13390441486099225,0.047191570172457856,0.9166666666666666,0.5416666666666666,-0.059816678470043586
OSD-326|Quadriceps femoris|6a69abe9,OSD-326,mouse,skeletal muscle,actual_flight,existing,primary,TNF-alpha Signaling via NF-kB,184,200,184,1.0,0.92,ok,-0.09474432009421957,-0.0117052929885888,0.013357880399595734,0.00021820661133309383,-0.32277470311932344,0.02774350254388263,0.875,0.5706521739130435,-0.09474432009421957
OSD-326|Quadriceps femoris|6a69abe9,OSD-326,mouse,skeletal muscle,actual_flight,existing,primary,DNA Repair,137,150,137,1.0,0.9133333333333333,ok,0.2056668344304428,0.01783675915242089,0.04289993254060542,0.001030633830780947,0.004280628786852262,0.36065958861712344,1.0,0.5985401459854015,0.2056668344304428
OSD-326|Quadriceps femoris|6a69abe9,OSD-326,mouse,skeletal muscle,actual_flight,existing,primary,Myogenesis,190,200,190,1.0,0.95,ok,0.03049292330674097,-0.09656677441855344,-0.0715036010303689,-0.013830626268936053,-0.08959343368030098,0.13619832909166726,0.625,0.4842105263157895,0.0381354373738558
OSD-326|Quadriceps femoris|6a69abe9,OSD-326,mouse,skeletal muscle,actual_flight,existing,primary,Unfolded Protein Response,102,113,102,1.0,0.9026548672566371,ok,-0.0665307476330227,-0.04212333812999258,-0.017060164741808048,-0.004124079569183481,-0.29292426424512175,0.06610743759144638,0.75,0.5294117647058824,-0.0665307476330227
OSD-326|Quadriceps femoris|6a69abe9,OSD-326,mouse,skeletal muscle,actual_flight,existing,primary,Inflammatory Response,177,200,177,1.0,0.885,ok,-0.2373315674447053,-0.06574727012151027,-0.040684096733325736,-0.007590841608595744,-0.4525562240675951,-0.1196248030675607,1.0,0.5875706214689266,-0.2373315674447053
OSD-326|Quadriceps femoris|6a69abe9,OSD-326,mouse,skeletal muscle,actual_flight,existing,primary,Oxidative Phosphorylation,173,200,173,1.0,0.865,ok,-0.23021515842800103,-0.06918554012313827,-0.04412236673495373,-0.009961569174532947,-0.3946264003622311,-0.11865006124772565,1.0,0.6127167630057804,-0.23021515842800103
OSD-326|Quadriceps femoris|6a69abe9,OSD-326,mouse,skeletal muscle,actual_flight,existing,primary,Reactive Oxygen Species Pathway,44,49,44,1.0,0.8979591836734694,ok,0.027631273462985814,-0.02467395083724755,0.0003892225509369851,-0.007871556814435188,-0.08857233243783619,0.11623259038262443,0.5,0.5454545454545454,0.027631273462985814
OSD-326|Quadriceps femoris|6a69abe9,OSD-326,mouse,skeletal muscle,actual_flight,existing,primary,p53 Pathway,186,200,186,1.0,0.93,ok,-0.0540197534559931,-0.030894793343470006,-0.005831619955285472,-0.004910411991392305,-0.2573881562051572,0.046064933577552064,0.75,0.5376344086021505,-0.0540197534559931
OSD-326|Quadriceps femoris|6a69abe9,OSD-326,mouse,skeletal muscle,actual_flight,existing,primary,Circadian clock,106,112,106,1.0,0.9464285714285714,ok,0.03133119468677839,-0.023560130028581483,0.0015030433596030512,-0.007527340761062096,-0.12801961875275086,0.1693027717370773,0.875,0.4811320754716981,0.03133119468677839
OSD-326|Quadriceps femoris|6a69abe9,OSD-326,mouse,skeletal muscle,actual_flight,existing,primary,Muscle contraction,192,204,192,1.0,0.9411764705882353,ok,-0.09636092307760016,-0.11458016570577456,-0.08951699231759003,-0.016420846384218035,-0.27210821619532133,0.016267019064728563,0.875,0.5208333333333334,-0.09636092307760016
OSD-379|Left Lobe of the Liver|2c17a152,OSD-379,mouse,liver,actual_flight,existing,primary,TNF-alpha Signaling via NF-kB,184,200,184,1.0,0.92,ok,-0.11780187395614466,-0.01621261807124874,-0.013069529613679576,-0.002511085785824596,-0.42241044662936456,0.0052477610772330915,0.9166666666666666,0.5489130434782609,-0.11780187395614466
OSD-379|Left Lobe of the Liver|2c17a152,OSD-379,mouse,liver,actual_flight,existing,primary,DNA Repair,137,150,137,1.0,0.9133333333333333,ok,0.02872824766386497,0.0074848598888968,0.010627948346465965,0.004521753012081908,-0.22169825822661335,0.24353755921208714,0.5,0.49635036496350365,0.02872824766386497
OSD-379|Left Lobe of the Liver|2c17a152,OSD-379,mouse,liver,actual_flight,existing,primary,Myogenesis,190,200,190,1.0,0.95,ok,0.2479014418674062,0.31791908660405244,0.3210621750616216,0.0480929367599679,-0.24747089779260034,0.4005987106550257,0.9166666666666666,0.7631578947368421,0.24600945664255944
OSD-379|Left Lobe of the Liver|2c17a152,OSD-379,mouse,liver,actual_flight,existing,primary,Unfolded Protein Response,102,113,102,1.0,0.9026548672566371,ok,0.2282044811230799,0.08414712254554502,0.08729021100311418,0.010273322429312337,-0.009939009892664882,0.4142273939376677,0.9166666666666666,0.5882352941176471,0.2282044811230799
OSD-379|Left Lobe of the Liver|2c17a152,OSD-379,mouse,liver,actual_flight,existing,primary,Inflammatory Response,177,200,177,1.0,0.885,ok,-0.1796828651249152,-0.03158447038287604,-0.028441381925306874,-0.0025765853700941976,-0.44142464798553527,-0.0543895514419489,1.0,0.615819209039548,-0.1796828651249152
OSD-379|Left Lobe of the Liver|2c17a152,OSD-379,mouse,liver,actual_flight,existing,primary,Oxidative Phosphorylation,173,200,173,1.0,0.865,ok,-0.03198889882578386,-0.013317826797965893,-0.010174738340396727,-0.0003172234514747796,-0.3316593405061935,0.21653204904237383,0.5833333333333334,0.5317919075144508,-0.03198889882578386
OSD-379|Left Lobe of the Liver|2c17a152,OSD-379,mouse,liver,actual_flight,existing,primary,Reactive Oxygen Species Pathway,44,49,44,1.0,0.8979591836734694,ok,0.05686486718085409,-0.0017227657407419272,0.001420322716827238,0.0006088331385065704,-0.15999892891791404,0.22729339672207016,0.5833333333333334,0.4772727272727273,0.05686486718085409
OSD-379|Left Lobe of the Liver|2c17a152,OSD-379,mouse,liver,actual_flight,existing,primary,p53 Pathway,186,200,186,1.0,0.93,ok,0.003204476041154374,0.03948845632214093,0.042631544779710095,0.008069272648418169,-0.2974438929190112,0.159049797204025,0.5,0.510752688172043,0.003204476041154374
OSD-379|Left Lobe of the Liver|2c17a152,OSD-379,mouse,liver,actual_flight,existing,primary,Circadian clock,106,112,106,1.0,0.9464285714285714,ok,0.13917574730362936,-0.0238289575564008,-0.020685869098831633,-0.006557894605876413,-0.025449087865668792,0.28399954942251315,0.9166666666666666,0.5754716981132075,0.13917574730362936
OSD-379|Left Lobe of the Liver|2c17a152,OSD-379,mouse,liver,actual_flight,existing,primary,Muscle contraction,192,204,192,1.0,0.9411764705882353,ok,0.1901447524153842,0.20548837016374621,0.20863145862131538,0.02971846723083138,-0.2745412347750369,0.31452351206741214,0.9166666666666666,0.7083333333333334,0.1901447524153842
OSD-379|Left Lobe of the Liver|9abbe127,OSD-379,mouse,liver,actual_flight,existing,primary,TNF-alpha Signaling via NF-kB,184,200,184,1.0,0.92,ok,0.14199433775070128,0.036764946840434076,-0.008385955527372868,-0.002574160084481525,0.02813759446512283,0.29796264268254413,1.0,0.6086956521739131,0.14199433775070128
OSD-379|Left Lobe of the Liver|9abbe127,OSD-379,mouse,liver,actual_flight,existing,primary,DNA Repair,137,150,137,1.0,0.9133333333333333,ok,0.3533931577765274,0.08143122592564778,0.03628032355784083,0.0019436642993574393,0.25840138610999647,0.5026679489574112,1.0,0.7299270072992701,0.3533931577765274
OSD-379|Left Lobe of the Liver|9abbe127,OSD-379,mouse,liver,actual_flight,existing,primary,Myogenesis,190,200,190,1.0,0.95,ok,-0.0840155533502956,-0.19859091361265713,-0.24374181598046407,-0.026547712009995283,-0.3032823968832037,0.3065541064461325,0.8333333333333334,0.6578947368421053,-0.0829643758955964
OSD-379|Left Lobe of the Liver|9abbe127,OSD-379,mouse,liver,actual_flight,existing,primary,Unfolded Protein Response,102,113,102,1.0,0.9026548672566371,ok,0.3110789902480988,0.07058158935979009,0.025430686991983142,-0.0004497369889816527,0.20500173465470445,0.4268424753249144,1.0,0.7254901960784313,0.3110789902480988
OSD-379|Left Lobe of the Liver|9abbe127,OSD-379,mouse,liver,actual_flight,existing,primary,Inflammatory Response,177,200,177,1.0,0.885,ok,0.11904005806558268,0.021639152821995244,-0.0235117495458117,-0.0032062566011163973,0.030826453026223964,0.2183718940429057,1.0,0.536723163841808,0.11904005806558268
