training_study,gene,train_weight_times_effect,test_weight_times_effect,train_effect_log1pTPM,test_effect_log1pTPM
GSE298393,DCTPP1,0.003664870447991018,0.0024859748525531736,0.27929087479909276,0.18945010503133153
GSE298393,DCUN1D2,0.0018376691282541637,0.00035003957982636256,0.4527801672617593,0.08624565601348877
GSE298393,DCUN1D3,0.001325248592883554,0.0017464597638347675,-0.1471744179725647,-0.19395168622334813
GSE298393,DCUN1D4,0.0024385715924604696,-0.0008592098397841116,0.37981291611989354,-0.13382383187611913
GSE298393,DCUN1D5,0.0021676905297937327,-0.000835438593415291,0.3544976313908892,-0.13662513097127293
GSE298393,DCX,0.003764599881504137,-0.007385841558015982,0.35843019311626745,-0.7032111510634422
GSE298393,DCXR,0.0023680877467812827,0.0009416525848002211,0.17876219749450684,0.07108346621195416
GSE298393,DDA1,0.0018549556203652823,-0.002278919900194277,0.21359316507975293,-0.26241151491800974
GSE298393,DDAH1,0.002646105739092821,-0.005274007285994526,0.273422678311666,-0.5449643135070801
GSE298393,DDAH2,0.002093275236307892,-0.003938032827137532,-0.12304170926411918,0.2314756711324053
GSE298393,DDB1,0.00015208173912147259,-0.0019449966313181753,0.023152430852254824,-0.2960999806722002
GSE298393,DDB2,0.0005857012935011769,-0.001283805625972998,-0.0878286361694336,0.1925126314163208
GSE298393,DDC,0.000752157601496773,-0.0004512697529432184,0.05870465033998092,-0.035220853984355927
GSE298393,DDHD1,0.002048485602220343,-0.002719953148855102,0.33330892523129774,-0.44256335496902466
GSE298393,DDHD2,0.0012263663231211796,-0.0006507296682287367,0.27006661891937256,-0.14330168565114354
GSE298393,DDI1,0.0,0.0,0.0,0.0
GSE298393,DDIT3,0.0005946615846158853,-0.0010074440887886604,-0.2263042529424033,0.38339265187581395
GSE298393,DDIT4,0.0005748486882486337,0.0003344488946697004,0.08019896348317479,0.046660025914510246
GSE298393,DDIT4L,0.000627211957834389,-0.0005548442216370606,-0.16274746259053519,0.14396965503692627
GSE298393,DDN,6.28057401180375e-05,0.0011599020611863528,-0.02762746810913086,-0.5102265675862627
GSE298393,DDO,0.001662636218512864,-0.0018006694074527612,0.16991420586903883,-0.18402059872945165
GSE298393,DDOST,0.0014869226808928854,-0.0006373014346231563,0.16965357462565134,-0.07271424929300885
GSE298393,DDR1,0.0005087806308164738,0.0016775820235710298,-0.07633749643961618,-0.2517045736312866
GSE298393,DDR2,0.00032419681357491074,-0.0005244506259370783,0.09242775042851736,-0.1495196421941123
GSE298393,DDRGK1,0.00139438491338437,-0.004887919873318372,-0.10737427075703998,0.37639307975769043
GSE298393,DDX1,0.001187664897261935,-0.0006839154141678273,0.15545439720153809,-0.08951822916666696
GSE298393,DDX10,0.0020195395762544165,-0.00220492540423201,0.25820279121398926,-0.28190479675928737
GSE298393,DDX11,4.5054370288800117e-05,-0.0027160974344068623,-0.0080222487449646,0.4836203257242841
GSE298393,DDX17,0.0025052965411673104,-0.002100507773674851,0.4381446838378906,-0.3673522472381592
GSE298393,DDX18,0.0024588948839152206,-0.0011605292626368099,0.36904772122701024,-0.17418015003204346
GSE298393,DDX19A,0.001702567269043353,-0.0008032072536678854,0.18534326553344727,-0.08743798732757568
GSE298393,DDX19B,0.00013289968586697605,-4.620050003675967e-07,-0.036120454470316865,0.0001255671183266749
GSE298393,DDX20,0.0010402608813698025,-0.0009046431118455288,0.15023652712504054,-0.13065034151077248
GSE298393,DDX21,0.0030373034328895062,-0.00017833383260612337,0.542098879814148,-0.03182907899220755
GSE298393,DDX23,0.0001690673391694512,-5.450131146271084e-05,0.14685471852620458,-0.0473407506942749
GSE298393,DDX24,-9.453287577572036e-07,-2.9814418176787276e-07,0.05764619509379098,0.01818084716796875
GSE298393,DDX25,7.551123791974742e-05,-0.0005573378336191351,0.013390874024480581,-0.09883615902314584
GSE298393,DDX27,0.00022140996488121404,-0.00010165595844763834,0.12708707650502538,-0.05834949016571044
GSE298393,DDX28,0.0018948259242024417,-0.0028080568731026784,-0.11238749821980808,0.16655381520589208
GSE298393,DDX31,0.000816767276724245,-0.0012714241704638572,0.1366854111353557,-0.2127719124158225
GSE298393,DDX39A,0.0029403404265612135,-0.00797716745027873,-0.25379212697346976,0.6885401010513301
GSE298393,DDX39B,0.0016031768581463172,0.0013370861157113736,0.2533426284790039,0.21129353841145893
GSE298393,DDX3X,0.0015934268785639453,-0.00014446275722323178,0.30252861976623535,-0.027427752812703154
GSE298393,DDX3Y,0.0015337398391320628,-0.00044279151162888455,0.4492321014404297,-0.12969354788462306
GSE298393,DDX4,0.0004380590329448048,-0.0005196963734845313,0.029894917582472168,-0.035466179406891264
GSE298393,DDX41,0.001472467230063437,-0.0005460500829596481,-0.3214146296183271,0.11919347445170025
GSE298393,DDX42,0.00288334968451699,0.00046878589764946983,0.18374848365783691,0.029874523480733384
GSE298393,DDX46,0.00046777922806874367,0.001736667994791531,0.10096899668375636,0.37485551834106445
GSE298393,DDX47,4.3002369084653335e-05,2.6531917541601095e-05,0.041486263275146484,0.0255964994430542
GSE298393,DDX49,-3.8114278003116466e-05,-0.00017977440630251692,0.03655823071797659,0.17243496576944975
GSE298393,DDX5,0.0020462387441706072,-0.0017973922504550932,0.48802439371744816,-0.42867493629455566
GSE298393,DDX50,0.00222742023888824,-0.0018990238808969855,0.25735998153686523,-0.2194164991378784
GSE298393,DDX51,0.00010590958057304621,-0.00010305535158650368,-0.036266009012857925,0.035288651784261216
GSE298393,DDX52,0.0006954753711907584,-0.000407063696317768,0.3121887445449829,-0.1827249526977539
GSE298393,DDX54,0.0009429914900529107,-0.0011645044376818853,-0.16245071093241314,0.2006111145019536
GSE298393,DDX55,0.0007191288338448389,0.0005894947235822622,0.18633252382278442,0.15274320046106982
GSE298393,DDX56,3.845188730090404e-05,0.00011988160391166183,0.04915400346120169,0.15324763456980417
GSE298393,DDX59,0.0010415679111129687,-0.0011184550129880613,0.236729562282562,-0.25420461098353075
GSE298393,DDX6,0.00025273898698197257,-0.0011011055787018757,-0.025024135907490752,0.10902241865793894
GSE298393,DDX60,0.0002795311227864918,0.0005373458802284261,-0.11422475179036462,-0.21957554916540778
GSE298393,DEAF1,0.000852762188593551,-0.0008813032186895729,0.0896692673365278,-0.09267040093739842
GSE298393,DECR1,9.384441658973885e-05,3.7946712850031186e-05,0.027563889821370147,0.011145671208699248
GSE298393,DECR2,0.0012053906699340008,0.00016834946525286882,0.21596753597259521,0.030162851015726577
GSE298393,DEDD,0.002064375471293247,0.0011687700162575023,0.20149970054626465,0.1140813827514644
GSE298393,DEDD2,0.00011439921863324995,-0.000762151948207141,-0.021142045656840303,0.14085280895233154
GSE298393,DEF6,0.00047987040564567517,0.000348372712276512,0.01189418618256847,0.008634851935009163
GSE298393,DEF8,0.0007651041313174282,0.0007087013032351546,0.22642532984415675,0.2097334464391074
GSE298393,DEFB110,0.0,0.0,0.0,0.0
GSE298393,DEFB113,0.0,0.0,0.0,0.0
GSE298393,DEFB119,0.0,0.0,0.0,0.0
GSE298393,DEFB123,0.0,0.0,0.0,0.0
GSE298393,DEFB124,0.0,0.0,0.0,0.0
GSE298393,DEFB136,0.0,0.0,0.0,0.0
GSE298393,DEGS2,0.0003018511730885544,0.0007123436121012579,0.03420272842049599,0.0807155886044105
GSE298393,DEK,-9.11166254637725e-05,0.00032287839401213886,0.024593154589334976,-0.08714763323466013
GSE298393,DELE1,0.0010679114659337577,-0.0004126182934954086,0.09664515654245996,-0.037341634432474624
GSE298393,DENND10,0.0008314584667216284,-0.001762292194619651,0.15609351793924997,-0.33084321022033686
GSE298393,DENND11,2.3831467321812052e-05,0.0004979512377424002,-0.003922979036967034,-0.08196944991747533
GSE298393,DENND1A,0.00038878976215448683,-0.002885226233636311,0.03621009985605861,-0.26871677239735936
GSE298393,DENND1B,0.0028452121823686134,-0.005684129490220795,0.20592516660690308,-0.4113947351773579
GSE298393,DENND1C,0.00010136058114728541,0.00032010139087951315,-0.022061006942143045,-0.06966967756549518
GSE298393,DENND2A,0.0031282648683776193,-0.0008664634159454186,-0.22948152323563892,0.06356154382228851
GSE298393,DENND2C,-3.005808975085207e-05,0.00020374261545380348,0.040923575560251724,-0.2773920893669126
GSE298393,DENND2D,0.001951972085898338,-0.0018635885762719945,-0.09746506934364636,0.09305194020271301
GSE298393,DENND3,0.00018272780931813122,-7.529387174502916e-05,-0.1020150904854139,0.04203580816586816
GSE298393,DENND4A,0.0022478327547768347,-0.0022602122350960153,0.34253241618474317,-0.34441884358723973
GSE298393,DENND4B,0.001069557318335366,0.0008802704463033761,0.1723771890004477,0.14187041918436671
GSE298393,DENND4C,0.000876433364646872,0.00019013873073497293,0.12194820245107008,0.026456177234649658
GSE298393,DENND5A,0.0008207891815537391,0.0010774461900049418,-0.06472901503245021,-0.08496948083241751
GSE298393,DENND5B,0.0018336465484102016,-0.003751131298383083,0.22633941968282079,-0.46302755673726415
GSE298393,DENND6A,0.0009789779638725896,-7.546408073359412e-05,0.16083178917566943,-0.0123976469039917
GSE298393,DENND6B,0.0018452056080774984,0.0002050248039805387,-0.25996615489323927,-0.028885404268900405
GSE298393,DENR,0.004267668942925807,-0.002857771117375176,0.435955286026001,-0.29192996025085494
GSE298393,DEPDC1,0.001924842577830682,-0.0040720873007749165,0.07275075853491825,-0.15390736019859713
GSE298393,DEPDC1B,0.002135754424634151,-0.00024029063183843627,0.09586649341508746,-0.010785800094405813
GSE298393,DEPDC5,0.001601683116028464,0.0023789830495536597,0.4267764290173848,0.6338918606440227
GSE298393,DEPDC7,0.0025879243119133846,-0.002178879559310987,0.3880418936411538,-0.3267083764076235
GSE298393,DEPP1,0.004059433935336842,-0.0006130846282083378,-0.5817478895187378,0.0878597100575762
GSE298393,DEPTOR,0.004712795773042415,-0.0032361039182131125,0.5580528974533081,-0.3831944465637207
GSE298393,DERA,0.00183109644521032,-0.0015443426131235634,0.21192355950673436,-0.1787358522415161
GSE298393,DERL1,0.0011173142995702977,-0.0013613292737013297,0.2050539652506513,-0.24983656406402588
GSE298393,DERL2,0.0002970370800750684,-1.4945690270415642e-05,0.13152706623077393,-0.00661790370941162
GSE298393,DERL3,-3.257731303429078e-06,4.313398317955548e-06,0.07677079302569234,-0.10164834931492805
GSE298393,DES,0.0027979530997123514,0.0018891315002749337,-0.1747144063313808,-0.11796426773071289
GSE298393,DESI1,0.0018548796831832047,-0.002395346598290265,0.19012983640035008,-0.24552905559539795
GSE298393,DESI2,-0.00013110642135017705,0.0024864540039049323,0.0164878765741987,-0.31269518534342433
GSE298393,DET1,0.00074867659120478,-0.0018811031034795204,0.0898098746935525,-0.22565368811289452
GSE298393,DEUP1,0.0014294688104384754,-0.0003537673672074811,-0.0672125789957742,0.016633883118629456
GSE298393,DEXI,0.00010830962870838814,0.001207376905944985,-0.023567239443461396,-0.2627147833506269
GSE298393,DFFA,0.0005147170993907604,-0.0003072723719117581,0.17054426670074463,-0.10181037584940578
GSE298393,DFFB,2.1970414737453088e-05,-5.6815063330421015e-06,-0.010866021116574587,0.0028099318345387037
GSE298393,DGAT1,0.0021317051507697467,5.887491383258959e-05,0.21427321434020996,0.005917946497599136
GSE298393,DGAT2,5.682772750732918e-05,-0.0012616686125139706,0.008795796272655323,-0.19528108136728406
GSE298393,DGAT2L6,0.0,0.0,0.0,0.0
GSE298393,DGCR2,0.004013646414111506,0.0016634857072002475,0.1810892025629678,0.07505377133687352
GSE298393,DGCR8,0.0030238373661598474,-0.0006334061402289006,0.223800222078959,-0.04687964916229248
GSE298393,DGKA,0.0004142505884784915,-0.0028282233591969993,0.10191597541173315,-0.6958134770393372
GSE298393,DGKB,0.00162344112019675,-0.0006843865199873916,0.27953487634658836,-0.11784221728642796
GSE298393,DGKD,0.000783369819024535,0.0006554675026619329,0.08729863166809082,0.07304521401723196
GSE298393,DGKE,0.0018303459347580216,0.004062514773860156,-0.09729298080007234,-0.2159450650215149
GSE298393,DGKG,0.00010393697411304054,0.0004243434969037109,-0.0888581176598866,-0.3627810478210449
GSE298393,DGKH,0.0018772671863572425,0.0029266084351593637,-0.05792860190073651,-0.09030911326408386
GSE298393,DGKI,-7.5611822824460234e-06,0.00025599454696642045,0.0032240053017934533,-0.10915327072143555
GSE298393,DGKK,0.0003862534059712054,-0.0,-0.0025727213360369205,0.0
GSE298393,DGKQ,0.0003205072482933518,-0.00029422294242216555,0.1103147566318512,-0.10126801331837965
GSE298393,DGKZ,0.002620030327492188,0.005041591839505468,0.1411301294962568,0.27156956990559866
GSE298393,DGLUCY,0.003983426218253063,0.0015663780626548366,0.29568711916605617,0.116271217664083
GSE298393,DGUOK,0.0013628748785381839,0.00021739654016671918,0.3411818742752075,0.05442301432291652
GSE298393,DHCR24,0.0027065732508016658,0.0008493842185126766,0.4633327126502988,0.14540433883666992
GSE298393,DHCR7,0.0034887854974135716,0.0035594480732539296,0.5089856783548989,0.519294778505961
GSE298393,DHDDS,0.0020324206454482747,0.0008324329359439069,0.25535547733306885,0.10458775361379004
GSE298393,DHDH,0.0004105403399806847,-0.0003528076996302889,-0.04214425012469292,0.03621767337123553
GSE298393,DHH,9.879491875553971e-05,0.00019335501356461957,0.012617466039955616,0.024694086983799934
GSE298393,DHODH,0.003229452442162302,-0.0008904217093657022,0.37300195296605443,-0.1028437614440918
GSE298393,DHPS,0.0018411044046150388,0.0011020105966124362,0.1958760023117061,0.11724344889322902
GSE298393,DHRS1,0.001163009012301501,-0.0023617593256565566,0.1167147556940713,-0.2370163599650068
GSE298393,DHRS11,0.003984845467750567,-0.0014646100608061005,0.4029341141382854,-0.14809642235438036
GSE298393,DHRS13,0.00015418826409327043,-0.00012681323249357648,0.06949889659881592,-0.05715986092885351
GSE298393,DHRS2,0.0005207325479844911,-0.0007742597194430158,0.07351310861607394,-0.1093041698137919
GSE298393,DHRS3,0.0014452294194854513,-0.00590888584677759,0.17014312744140625,-0.6956378718217214
GSE298393,DHRS7B,-8.038343300815241e-05,0.0005941031091372649,0.011823177337646484,-0.08738350868225098
GSE298393,DHRS7C,0.000837810587950576,-0.0008219554658658437,0.21707510948181152,-0.21296707789103175
GSE298393,DHRS9,0.0006314744427711005,-0.0006957135152916858,0.005259813740849495,-0.005794887741406759
GSE298393,DHTKD1,0.0040200649940829915,-0.0010695763730415257,0.326472024122874,-0.0868609746297202
GSE298393,DHX15,0.0013548542572474713,-0.0004091716001215021,0.26697830359141017,-0.0806285540262861
GSE298393,DHX16,-3.716887792343232e-05,-0.00018086836387733152,0.031029621760050752,0.1509939829508462
GSE298393,DHX29,0.001126553587095388,-0.0010760187276592907,0.18346659342447902,-0.17523666222890188
GSE298393,DHX30,4.5880595061544386e-05,0.00014275408338483184,0.05586187044779444,0.17381008466084813
GSE298393,DHX32,0.0018948311621377791,-0.0017504770066424258,0.2679856220881143,-0.2475696404774985
GSE298393,DHX33,0.0024583093824707036,-2.1671256059922397e-05,0.38301394383112597,-0.003376464049021699
GSE298393,DHX34,0.000965918434449282,-0.0002474587600701779,-0.09351038932800293,0.023956437905629624
GSE298393,DHX35,0.00019928510346740432,0.00011997431546594356,0.07954846819241845,0.04789004723231005
GSE298393,DHX36,0.0025182781710565223,-0.0020691016999718225,0.25638620058695505,-0.210655490557353
GSE298393,DHX37,0.001443654734927144,0.00025114625421774174,0.30446523427963257,0.05296647548675537
GSE298393,DHX38,-5.377758111889662e-06,-3.4881401371883606e-05,0.02877187728881836,0.18662114938100194
GSE298393,DHX40,0.0027523822385876855,-0.001630959349074596,0.282888094584147,-0.16762896378835013
GSE298393,DHX57,0.001098056609039423,-0.001071486736630452,0.12868714332580566,-0.1255732774734497
GSE298393,DHX58,0.0004345635426150414,-0.00014208134204392613,-0.13637300829092658,0.044587403535842896
GSE298393,DHX8,7.470975492787475e-05,-3.6458202623098695e-05,-0.025137146313985337,0.01226687431335449
GSE298393,DHX9,0.0008380441695368804,0.0007765345572457846,-0.1502436399459839,-0.13921626408894827
GSE298393,DIABLO,0.0011125564989990068,-0.00043291625005147685,0.15471688906351755,-0.06020319461822509
GSE298393,DIAPH1,0.0021053199176297925,0.0013246198777056614,-0.2889466683069868,-0.18179873625437404
GSE298393,DIAPH2,0.0008830140998023153,-0.0016023406934083128,0.15553432703018188,-0.2822366952896118
GSE298393,DIAPH3,4.807302419233095e-06,0.0001977606464546585,-0.0016034850850701332,-0.06596344880138835
GSE298393,DICER1,0.001765160545757704,-0.0017172827509241014,0.16533160209655762,-0.16084718704223633
GSE298393,DIDO1,0.0004783892559122868,0.00019082702738150214,0.06788651148478175,0.02707958221435547
GSE298393,DIMT1,0.0017888212239855164,-0.00310865625221556,0.18168902397155762,-0.3157435258229575
GSE298393,DIO1,6.448633865806236e-05,-3.589854113385447e-05,0.005323148332536221,-0.0029633138328790673
GSE298393,DIO2,0.00024014509729198863,0.0015887631580640228,0.11116154988606786,0.7354277769724527
GSE298393,DIO3,0.00087211066623196,0.004633189175488585,-0.002639245862762133,-0.01402130008985599
GSE298393,DIP2A,0.0003258714236436085,6.99513835223923e-05,0.0859955449899038,0.018459757169087654
GSE298393,DIP2B,0.0019527454662779968,-0.0028092522226417977,0.3992509444554646,-0.5743690729141235
GSE298393,DIP2C,0.0027697636932369164,-0.0011670534436962834,0.3164764642715454,-0.13334890206654837
GSE298393,DIPK1A,0.0005797662566497682,-0.0008793823615387567,0.13212883472442627,-0.20041139920552586
GSE298393,DIPK1B,0.0024228543017385472,0.0015863379321165148,0.12336929887533188,0.08077472851922114
GSE298393,DIPK1C,0.0,0.0,0.0,0.0
GSE298393,DIPK2A,0.00401474260896307,-0.0036988773187129277,0.3935351769129434,-0.3625732660293579
GSE298393,DIPK2B,0.0006880503773179314,0.00038987558732424813,-0.00494532473385334,-0.0028022096181909246
GSE298393,DIRAS1,-2.6054874279819915e-05,-0.0011068344093320694,0.009414196014404297,0.3999234835306802
GSE298393,DIRAS2,0.0005766577197960945,-0.004183596516627928,0.019157619525988906,-0.1389866944712897
GSE298393,DIS3,0.0018936085148763993,-0.0019137667093478976,0.33801054954528786,-0.341608802477519
GSE298393,DIS3L,0.0015864508896677105,-0.0033816890921851313,0.12559167544047023,-0.2677120367685957
GSE298393,DIS3L2,0.0007573152380285912,-0.0004965795725444059,0.08378901084264134,-0.054941336313883316
GSE298393,DISC1,0.002836613001026325,0.0018610961252103072,-0.2602709631125132,-0.17076325913270318
GSE298393,DISP1,0.000728233654356744,0.0022034593261247367,-0.07378486792246497,-0.2232552071412404
